STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,CITIZENSHIP,Citizenship,FREQ,Frequency of observation,MEASURE,Measure,SEX,Sex,BIRTH_PLACE,Place of birth,EDUCATION_LEV,Education level,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,ITA,Italy,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2013,,59.8975296,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,ITA,Italy,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2014,,60.11933899,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,ITA,Italy,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2015,,59.0413208,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,ITA,Italy,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2016,,58.65196991,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,ITA,Italy,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2017,,59.03264999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,ITA,Italy,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2018,,59.59999847,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,ITA,Italy,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2019,,59.18325043,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,ITA,Italy,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2020,,53.4076767,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,ITA,Italy,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2021,,56.05235672,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,ITA,Italy,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2022,,57.56702423,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,ITA,Italy,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,58.967556,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,KOR,Korea,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2021,,56.08600998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,KOR,Korea,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2022,,55.73920059,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LVA,Latvia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2017,,66.91663361,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LVA,Latvia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2018,,69.59999847,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LVA,Latvia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2019,,72.37518311,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LVA,Latvia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2020,,74.00421906,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LVA,Latvia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2021,,66.78489685,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LVA,Latvia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2022,,68.74311066,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LVA,Latvia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,72.25522614,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LTU,Lithuania,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2017,,70.60887146,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LTU,Lithuania,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2018,,74,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LTU,Lithuania,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2019,,74.22068787,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LTU,Lithuania,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2020,,74,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LTU,Lithuania,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2021,,72.31864166,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LTU,Lithuania,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2022,,74.73363495,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LTU,Lithuania,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,74.97994995,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2000,,57.27233887,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2001,,58.24628067,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2002,,60.42747116,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2003,,59.37210083,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2004,,62.6491394,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2005,,63.05791092,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2006,,64.29521179,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2007,,66.25965881,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2008,,66.25930786,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2009,,65.5382309,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2010,,66.4212265,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2011,,66.99449921,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2012,,68.72431183,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2013,,69.44506836,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2014,,70.15857697,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2015,,70.09636688,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2016,,69.16178131,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2017,,70.60887146,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2018,,72.30000305,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2019,,72.11618805,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2020,,72.69999695,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2021,,73.13663483,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2022,,74.52196503,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,F,Female,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,74.86540985,,A,Normal value,0,Units,1,One
